index,address,city,Name,Latitude,Longitude,landform_type
landf_360,Canazei,"Selva De Mulon, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Roda De Mulon,46.4485,11.8355,mountain
landf_361,Soraga di Fassa,"P02, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sas da la Tas-cia,46.4043075,11.8135468,mountain
landf_362,Canazei,"SS641, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Sas Dal Pegorer,46.4519,11.8111,mountain
landf_363,Canazei,"Ciamorciaa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sas De La Ciaures,46.4491113,11.8438649,mountain
landf_364,San Giovanni di Fassa-Sen Jan,"Bivacco Donato Zeni, Strada Ruf de Ruacia, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Cima Undici,46.402431,11.7129645,mountain
landf_365,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Cima Scalieret,46.4633351,11.6444448,mountain
landf_366,Torcegno,"Sentiero alpinistico Fratelli Giuliani, Torcegno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sasso Rotto,46.1253509,11.3995306,mountain
landf_367,San Giovanni di Fassa-Sen Jan,"Kaiserjägersteig Col Ombert, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col Ombert,46.4183753,11.7984793,mountain
landf_368,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Cima del Vajolet - Vajoletspitze,46.4720495,11.6314676,mountain
landf_369,Telve,"Baracca ricostruita Grande Guerra, Strada forestale Vatrighetta - Cagnon, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Slimber,46.1362251,11.390845,mountain
landf_370,San Giovanni di Fassa-Sen Jan,"Pala del Gheiger, Sentiero forestale per Lagusel, Sauch, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Monte Giumellino,46.4324437,11.7301241,mountain
landf_371,San Giovanni di Fassa-Sen Jan,"Sentiero forestale per Lagusel, Sauch, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Sas d'Adam,46.4359061,11.7422826,mountain
landf_372,San Giovanni di Fassa-Sen Jan,"Strada di Rusci, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sas bianch,46.4293685,11.780533,mountain
landf_373,San Giovanni di Fassa-Sen Jan,"Strada forestale Pian da le Trapole, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Punta Vallaccia,46.3948826,11.7080947,mountain
landf_374,San Giovanni di Fassa-Sen Jan,"Val Rosalia, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pìcol Vernel,46.439598,11.8341331,mountain
landf_375,San Giovanni di Fassa-Sen Jan,"541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ostturm - Torre Est,46.461527,11.6277192,mountain
landf_376,San Giovanni di Fassa-Sen Jan,"Ciamp De La Selva, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ponta De Cornates,46.4428,11.8237,mountain
landf_377,Cavalese,"al lago del Forame, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Tuschere,46.1905547,11.4744475,mountain
landf_378,San Giovanni di Fassa-Sen Jan,"P02, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ponte Cadine,46.4113,11.8122,mountain
landf_379,Ziano di Fiemme,"Sentiero attrezzato Attilio Sieff, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia",Punta Polse,46.2924375,11.5587841,mountain
landf_380,San Giovanni di Fassa-Sen Jan,"Traccia Sassovernale cresta S/SW, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sasso Vernale,46.4189191,11.8403559,mountain
landf_381,San Giovanni di Fassa-Sen Jan,"Le Bernardae, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Vernadais,"46,425",11.8011,mountain
landf_382,Ospedaletto,"Lapide in memoria di Rigoni Rinaldo (Moretto), Via per Petretto, Roncade, Ospedaletto, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Cima Isidoro,46.011974,11.5537821,mountain
landf_383,San Giovanni di Fassa-Sen Jan,"541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Hauptturm - Torre Principale,46.4616829,11.6270194,mountain
landf_384,Borgo Valsugana,"Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Cima Laste,45.9818638,11.4074106,mountain
landf_385,Ziano di Fiemme,"Busa del Castel, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima De Copola,46.2219212,11.559428,mountain
landf_386,Tesero,"Tesero, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia",Cimon de le Sute,46.2109,11.5334,mountain
landf_387,Grigno,"Aquila Vaia, Strada forestale Laghetti, Grigno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Cucco,45.9795705,11.5939392,mountain
landf_388,Grigno,"Strada forestale Gasperini, Grigno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38055, Italia",Colle dei Meneghini,45.9710032,11.6435309,mountain
landf_389,Grigno,"Strada forestale Val d'Antenne, Grigno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38055, Italia",Colle Val D'Antenne,45.9804017,11.6384481,mountain
landf_390,Mazzin - Mazin,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Crepes de Lausa,46.468315,11.660185,mountain
landf_391,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Pala di Crapela,46.4003964,11.7509159,mountain
landf_392,San Giovanni di Fassa-Sen Jan,"Sentiero forestale per Lagusel, Sauch, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sas dal Pief,46.4065942,11.7549012,mountain
landf_393,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Punta de l'Ort,46.4048069,11.7557984,mountain
landf_394,San Giovanni di Fassa-Sen Jan,"Sela de la Palacia, Strada di Rusci, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sas da Pecol,46.4078732,11.7638915,mountain
landf_395,San Giovanni di Fassa-Sen Jan,"Banch de la Campagnacia, Strada di Rusci, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sas da Laste,46.4060364,11.7802153,mountain
landf_396,San Giovanni di Fassa-Sen Jan,"Sentiero delle Scalette, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Pala de Lalacia,46.4544908,11.6613278,mountain
landf_397,San Giovanni di Fassa-Sen Jan,"Sentiero delle Scalette, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Guglia del Rifugio,46.4500126,11.6449097,mountain
landf_398,Lona-Lases,"Locca-Vasoni, Lona-Lases, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38048, Italia",Cima del Casaret,46.1895051,11.3529932,mountain
landf_399,Roncegno Terme,"Valle della Ilba, Roncegno Terme, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col dei Omeneti,46.0895465,11.3750185,mountain
landf_400,Telve di Sopra,"Orna, Casolera-Porchera, Telve di Sopra, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Ciste,46.1134455,11.4462769,mountain
landf_401,San Giovanni di Fassa-Sen Jan,"541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Vajoletnadel - Torre Estrema,46.4630728,11.6282639,mountain
landf_402,San Giovanni di Fassa-Sen Jan,"Bivacco Marco Dal Bianco, Via Ferrata Marmolada Cresta Ovest, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ombreta di Mezzo,46.4264956,11.8419504,mountain
landf_403,San Giovanni di Fassa-Sen Jan,"Traccia Sassovernale cresta S/SW, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ombreta Occidentale,46.4267793,11.8341616,mountain
landf_404,San Giovanni di Fassa-Sen Jan,"Strada forestale Pian da le Trapole, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Sas da la Luna,46.3993883,11.7050311,mountain
landf_405,Bedollo,"Passo del Campivel, Strada di Malga Stramaiolo, Bedollo, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Cimat,46.1555361,11.3432557,mountain
landf_406,Roncegno Terme,"Sentiero Prima Guerra Mondiale, Frassilongo - Garait, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",La Fontanella,46.0653677,11.3425234,mountain
landf_407,Grigno,"Le Fontanelle, Tezze Valsugana, Grigno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38055, Italia",Col delle Mandre,45.9860604,11.683548,mountain
landf_408,Castello Tesino,"Strada Provinciale 246 di Celado, Sottomolizza, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col dei Baili,46.042888,11.6487705,mountain
landf_409,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col di Gamba,46.0384676,11.6569142,mountain
landf_410,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col di Volta,46.0439766,11.6517735,mountain
landf_411,Castello Tesino,"Strada dell'antenna, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Monte Pasolin,46.0405332,11.6442832,mountain
landf_412,Grigno,"Strada del Morello, Grigno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38055, Italia",Col Cantiero,46.023222,11.6439258,mountain
landf_413,Castello Tesino,"Strada della Baia, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col della Baia,46.0472979,11.6717483,mountain
landf_414,Castello Tesino,"Strada Provinciale 246 di Celado, Sottomolizza, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Monte Valnappe,46.0320187,11.6476173,mountain
landf_415,Canazei,"Rifugio Maria, 627, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Sas de Pordoi,46.500733,11.8079947,mountain
landf_416,Pieve Tesino,"non segnato, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Campagnasa,46.150999,11.6065493,mountain
landf_417,Pieve Tesino,"non segnato, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",il Passetto,46.1607935,11.6104024,mountain
landf_418,Castello Tesino,"Palon dela Cavallara, Strada forestale Viosa, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palòn della Cavallara,46.1323278,11.6581202,mountain
landf_419,Castello Tesino,"punti di postazione, SP79, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col della Boia,46.125268,11.6652852,mountain
landf_420,Cavalese,"LO4, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castel di Bombasel,46.2230301,11.5069046,mountain
landf_421,Valfloriana,"Pradi de la Fior, Valfloriana, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Brustoloni,46.213351,11.4009773,mountain
landf_422,Telve,"Sentiero Baraccamenti Baitol, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Doss dei Zirmi,46.1676687,11.3735716,mountain
landf_423,Campitello di Fassa,"Via Ferrata Laurenzi, Campitello di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Nordwestlicher Molignon - Molignon di Fuori,46.4876807,11.6436026,mountain
landf_424,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Le Pope,46.4599569,11.6403843,mountain
landf_425,San Giovanni di Fassa-Sen Jan,"Sentiero delle Scalette, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Crepa de Socorda,46.4485656,11.6512316,mountain
landf_426,San Giovanni di Fassa-Sen Jan,"Sentiero delle Scalette, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Becco dell'Acquila,46.4495506,11.6478628,mountain
landf_427,San Giovanni di Fassa-Sen Jan,"Sentiero delle Scalette, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Campanile Gardeccia,46.4500366,11.6464627,mountain
landf_428,San Giovanni di Fassa-Sen Jan,"Sentiero delle Scalette, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38039, Italia",Guglia Margherita,46.4549558,11.6598576,mountain
landf_429,Ziano di Fiemme,"Trinceroni del Monte Cauriol, Via Austriaca, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Cauriol,46.2353094,11.5964133,mountain
landf_430,Levico Terme,"Strada Forestale Cima Vezzena, Levico Terme, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38056, Italia",Il Camin,45.9765185,11.3522589,mountain
landf_431,Levico Terme,"Baita Cangi, Levico Terme, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38056, Italia",Monte Naspo,45.9776289,11.3214022,mountain
landf_432,Valfloriana,"Passo Mirafiori - Pala delle Buse, Lona-Lases, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pala della Madonna,46.2031454,11.3923268,mountain
landf_433,San Giovanni di Fassa-Sen Jan,"Sentiero delle Scalette, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Pala Patech,46.4503767,11.6457841,mountain
landf_434,San Martino di Castrozza,"Sentiero attrezzato ""Achille Gadler"", San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Colbricon Est,46.2738562,11.7534637,mountain
landf_435,San Giovanni di Fassa-Sen Jan,"Sentiero delle Scalette, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Punta di Socorda,46.4495672,11.6514784,mountain
landf_436,Campitello di Fassa,"Campitello di Fassa - Ciampedel, Campitello di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38031, Italia",Piza Innerkofler - Innerkoflerturm - Plan de Sass,46.5104008,11.7308878,mountain
landf_437,Torcegno,"Strada forestale Col San Pietro, Torcegno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Colle San pietro,46.0687691,11.4639263,mountain
landf_438,San Giovanni di Fassa-Sen Jan,"541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Torre Marcia - Morscher Turm,46.4640793,11.6291728,mountain
landf_439,Pieve Tesino,"Aia Dell'Orso, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col del Latte,46.2039052,11.5656921,mountain
landf_440,Castello Tesino,"Cima Diavoli, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Diavoli,46.1782406,11.6077611,mountain
landf_441,Ziano di Fiemme,"Sentiero per Busa Alta, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canzenagol,46.2547361,11.6139082,mountain
landf_442,Pieve Tesino,"Percorso Trincee Prima Guerra Mondiale, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Tombola Nera,46.1452626,11.5704541,mountain
landf_443,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Pale de Mesdí,46.4541358,11.6490555,mountain
landf_444,San Giovanni di Fassa-Sen Jan,"Strada di Rusci, Sauch, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38031, Italia",L Veie,46.4345905,11.7501773,mountain
landf_445,Telve,"Sentiero Baraccamenti Baitol, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pala de la Busona,46.1811022,11.3813403,mountain
landf_446,Bedollo,"Busa dei Campedei, Bedollo, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Pala di Stramaiolo - Mitreck,46.1533527,11.357655,mountain
landf_447,Predazzo,"GeoTrail del Dos Capèl, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Dos Capèl,46.3355842,11.5603238,mountain
landf_448,Baselga di Pine,"Percorso a monte, Cagnotti, Rizzolaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dosso del lago,46.1359191,11.2605843,mountain
landf_449,Baselga di Pine,"Strada forestale ""Pontare Longhe - Le Pale"", Al Sant, Rizzolaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38047, Italia",Cime Alte,46.1505731,11.2521925,mountain
landf_450,Ospedaletto,"Strada forestale Val Bronzale, Ospedaletto, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Col dei Malandrini,46.044713,11.5710964,mountain
landf_451,Baselga di Pine,"Strada forestale ""Pontare Longhe - Le Pale"", Al Sant, Rizzolaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38047, Italia",Ceramonte,46.1623813,11.2710605,mountain
landf_452,Ospedaletto,"Via per Petretto, Roncade, Ospedaletto, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Sasso Corvo,46.0293927,11.5554752,mountain
landf_453,Mezzano,"passaggio molto esposto, Strada forestale Pinteri, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sasso di Scarnia,46.1211338,11.8935198,mountain
landf_454,Predazzo,"339 - 349, Sentiero per Moregna - Giovanni Fifol, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cadinon,46.2636683,11.6211795,mountain
landf_455,Borgo Valsugana,"Strada forestale Busa del Mochene, Valle di Sella, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sasso Alto,46.0153237,11.404808,mountain
landf_456,Borgo Valsugana,"Strada forestale Val Vis - Cera - Busa dei Groi, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",L'Armentera,46.0222786,11.4274968,mountain
landf_457,Roncegno Terme,"Puisle, Roncegno Terme, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Colle della Stanga,46.0185136,11.4151573,mountain
landf_458,Bieno,"Scala del Tombolin, Bieno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Monte Castelletto,46.1111588,11.5689105,mountain
landf_459,Predazzo,"Croce dela Caorina, Alta Via di Viezena, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Le Pezze - Caorina,46.3333086,11.67488,mountain
landf_460,Moena,"Al lago Gronton, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Cima Lastè,46.3475969,11.7218234,mountain
landf_461,Predazzo,"Sentiero per Moregna - Giovanni Fifol, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima di Valmaggiore,46.2565859,11.6579627,mountain
landf_462,Predazzo,"Sentiero per Moregna - Giovanni Fifol, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Dos Calighèr,46.2634638,11.6536394,mountain
landf_463,Predazzo,"E349 - Sentiero attrezzato ""Achille Gadler"", Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima di Valbona,46.2659713,11.6939671,mountain
landf_464,Predazzo,"E349 - Sentiero attrezzato ""Achille Gadler"", Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Valon,46.2614664,11.7051617,mountain
landf_465,Predazzo,"E349 - Sentiero attrezzato ""Achille Gadler"", Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Campanile di Cece,46.2569271,11.6764166,mountain
landf_466,Canal San Bovo,"Bus Di Sotto, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Miesnotta,46.2540231,11.7065917,mountain
landf_467,Baselga di Pine,"Sinter de le Salare, Rizzolaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de le Salare,46.1344623,11.2778269,mountain
landf_468,Roncegno Terme,"Sentiero Prima Guerra Mondiale, Frassilongo - Garait, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Prennputz,46.062512,11.3424051,mountain
landf_469,Cavalese,"al lago del Forame, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cimon di Busa Grana,46.2077897,11.482938,mountain
landf_470,Cavalese,"Sentiero per il Cimon de le Buse de l'Oro, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cimon della Roa,46.2112622,11.5134748,mountain
landf_471,Ziano di Fiemme,"nuova variante della mulattiera di Sadole causa interruzione vecchia mulattiera, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castel Aie,46.2403592,11.577302,mountain
landf_472,Ruffre,"Mendola - Mendel, Ruffré-Mendola, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38011, Italia",Kleiner Penegal - Piccolo Penegal,46.424912,11.207447,mountain
landf_473,Sagron Mis,"Spiazzon, Sagron, Sagron Mis, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sasso Delle Undici,46.1725897,11.9439362,mountain
landf_474,Tesero,"Tesero, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia",Cima Formion,46.2265933,11.5377862,mountain
landf_475,Imer,"Strada forestale Colaz, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col dela Stangada,46.1248212,11.7874353,mountain
landf_476,Imer,"Strada forestale Agnerola, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Spiz a Fagòt,46.1167468,11.8032667,mountain
landf_477,Telve,"Strada forestale Serra, Musiera di Sopra Vinante, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima di Castel Cucco,46.1070572,11.4664169,mountain
landf_478,Torcegno,"Malga Sette Selle, Torcegno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Tempiaro,46.1151483,11.407158,mountain
landf_479,Pergine Valsugana,"Via dei Pinteroti, Masetti, San Cristoforo al Lago, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia",Dos del Cuco,46.0492418,11.2452409,mountain
landf_480,Telve di Sopra,"Malga Valmeneghina, Telve di Sopra, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Mendana,46.1223801,11.4266211,mountain
landf_481,Telve di Sopra,"Strada forestale Serra, Musiera di Sopra Vinante, Telve di Sopra, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Valboagna,46.1016739,11.4689937,mountain
